date,mean_v
2023-10-01 02:29:50,5.3160469667319
2023-10-01 02:30:45,5.28082191780822
2023-10-01 14:40:16,5.35225048923679
2023-10-01 14:40:54,5.32191780821918
2023-10-03 14:19:45,5.1027397260274
2023-10-03 14:19:53,5.47054794520548
2023-10-03 14:29:49,5.5388698630137
2023-10-03 14:30:44,5.22876712328767
2023-10-04 02:40:05,5.44500978473581
2023-10-04 02:40:10,5.45342465753425
2023-10-04 02:40:15,5.54876712328767
2023-10-04 02:41:10,5.38150684931507
2023-10-06 02:30:20,6.0238747553816
2023-10-06 02:31:05,5.30958904109589
2023-10-06 14:39:59,5.60719178082192
2023-10-06 14:40:54,5.5
2023-10-06 14:40:56,5.67178082191781
2023-10-07 14:19:50,5.21917808219178
2023-10-08 14:30:14,5.8013698630137
2023-10-08 14:30:44,5.57452054794521
2023-10-08 14:31:04,5.3
2023-10-09 02:40:45,5.83917808219178
2023-10-11 02:30:45,5.60739726027397
2023-10-11 02:30:50,6.1679060665362
2023-10-11 14:19:55,5.8648401826484
2023-10-11 14:40:34,5.74332191780822
2023-10-11 14:41:16,5.7703196347032
2023-10-11 14:41:26,6.01287671232877
2023-10-12 14:13:40,5.85178082191781
2023-10-13 14:30:44,6.10143835616438
2023-10-13 14:31:04,5.51095890410959
2023-10-14 02:41:00,5.72547945205479
2023-10-14 02:41:10,5.80365296803653
2023-10-14 02:41:15,6.10547945205479
2023-10-15 14:19:52,5.71232876712329
2023-10-16 02:31:05,5.75479452054795
2023-10-16 14:40:54,5.86506849315069
2023-10-16 14:42:01,6.35178082191781
2023-10-18 14:31:04,5.84383561643836
2023-10-18 14:31:19,6.25493150684931
2023-10-19 02:41:45,5.98512720156556
2023-10-19 02:41:50,6.33315068493151
2023-10-20 14:13:38,6.05048923679061
2023-10-21 02:31:45,6.38219178082192
2023-10-21 14:41:29,6.10606653620352
2023-10-21 14:42:26,6.09549902152642
2023-10-23 14:19:54,6.16242661448141
2023-10-23 14:31:39,6.29948630136986
2023-10-24 02:42:10,6.226614481409
2023-10-26 02:32:05,6.58995433789954
2023-10-26 14:43:01,6.66739726027397
2023-10-28 14:31:59,6.45264187866928
2023-10-28 14:32:14,6.67547945205479
2023-10-29 02:42:45,6.36477495107632
2023-10-31 14:43:31,6.76041095890411
2023-11-01 14:13:42,6.82575342465754
2023-11-01 14:13:43,6.38904109589041
2023-11-02 14:32:34,6.64422700587084
2023-11-02 14:32:44,6.85547945205479
2023-11-03 02:43:15,6.87630136986301
2023-11-03 02:43:20,6.84260273972603
2023-11-04 14:19:57,6.85357686453577
2023-11-05 14:43:04,6.95671232876712
2023-11-07 14:33:04,6.90171232876712
2023-11-13 14:13:47,6.97260273972603
2023-11-17 14:33:59,7.20376712328767
2023-11-21 14:13:45,7.26472602739726
2023-11-29 14:13:46,6.92602739726027
2023-12-07 14:13:44,7.57753424657534
2023-12-07 14:13:46,6.83287671232877
2023-12-07 14:33:04,6.88219178082192
2023-12-10 02:33:20,6.88767123287671
2023-12-12 14:34:19,7
2023-12-14 14:19:58,6.87260273972603
2023-12-15 14:13:44,7.12465753424658
2023-12-17 14:33:59,7.18630136986301
2023-12-17 14:34:39,7.09315068493151
2023-12-19 14:13:37,7.08493150684932
2023-12-19 14:13:49,7.99647749510763
2023-12-20 02:34:15,7.23835616438356
2023-12-22 14:19:58,7.19041095890411
2023-12-22 14:34:19,7.77232876712329
2023-12-23 02:44:00,7.12876712328767
2023-12-23 14:13:46,7.1972602739726
2023-12-25 02:33:50,7.1972602739726
2023-12-25 02:34:35,7.84876712328767
2023-12-25 14:43:44,7.31780821917808
2023-12-26 14:19:53,7.29041095890411
2023-12-27 14:13:49,7.77534246575343
2023-12-30 02:33:20,7.16712328767123
2023-12-30 02:34:10,7.31232876712329
2023-12-31 14:13:42,7.75945205479452
2024-01-04 02:33:40,7.33972602739726
2024-01-04 14:13:51,7.74429223744292
2024-01-07 14:19:55,
2024-01-12 14:13:45,7.51506849315069
2024-01-12 14:13:48,7.9089802130898
2024-01-15 14:19:54,6.26027397260274
2024-01-16 14:13:41,7.82191780821918
2024-01-16 14:34:39,7.67424657534247
2024-01-19 02:34:55,7.8827397260274
2024-01-19 14:20:00,7.66636225266362
2024-01-20 14:13:50,8.04041095890411
2024-01-23 14:19:55,7.95787671232877
